"TIME","GEO","UNIT","DURATION","PARTNER","SEX","Value","Flag and Footnotes"
"2016","Luxembourg","Percentage of total population","1 night or over","Domestic country","Males",":","c"
"2016","Luxembourg","Percentage of total population","1 night or over","Domestic country","Females",":","c"
"2016","Luxembourg","Percentage of total population","1 night or over","All countries of the world","Males","81.97",""
"2016","Luxembourg","Percentage of total population","1 night or over","All countries of the world","Females","79.88",""
"2016","Hungary","Number","1 night or over","Domestic country","Males","1,332,514",""
"2016","Hungary","Number","1 night or over","Domestic country","Females","1,481,166",""
"2016","Hungary","Number","1 night or over","All countries of the world","Males","2,252,068",""
"2016","Hungary","Number","1 night or over","All countries of the world","Females","2,476,674",""
"2016","Hungary","Percentage of total population","1 night or over","Domestic country","Males","33.01",""
"2016","Hungary","Percentage of total population","1 night or over","Domestic country","Females","32.71",""
"2016","Hungary","Percentage of total population","1 night or over","All countries of the world","Males","55.79",""
"2016","Hungary","Percentage of total population","1 night or over","All countries of the world","Females","54.69",""
"2016","Malta","Number","1 night or over","Domestic country","Males","29,263",""
"2016","Malta","Number","1 night or over","Domestic country","Females","23,859",""
"2016","Malta","Number","1 night or over","All countries of the world","Males","116,473",""
"2016","Malta","Number","1 night or over","All countries of the world","Females","101,523",""
"2016","Malta","Percentage of total population","1 night or over","Domestic country","Males","16",""
"2016","Malta","Percentage of total population","1 night or over","Domestic country","Females","13.07",""
"2016","Malta","Percentage of total population","1 night or over","All countries of the world","Males","63.69",""
"2016","Malta","Percentage of total population","1 night or over","All countries of the world","Females","55.63",""
"2016","Netherlands","Number","1 night or over","Domestic country","Males","1,426,960",""
"2016","Netherlands","Number","1 night or over","Domestic country","Females","1,750,738",""
"2016","Netherlands","Number","1 night or over","All countries of the world","Males","5,778,580",""
"2016","Netherlands","Number","1 night or over","All countries of the world","Females","6,102,867",""
"2016","Netherlands","Percentage of total population","1 night or over","Domestic country","Males","20.68",""
"2016","Netherlands","Percentage of total population","1 night or over","Domestic country","Females","24.9",""
"2016","Netherlands","Percentage of total population","1 night or over","All countries of the world","Males","83.75",""
"2016","Netherlands","Percentage of total population","1 night or over","All countries of the world","Females","86.8",""
"2016","Austria","Number","1 night or over","Domestic country","Males","709,248",""
"2016","Austria","Number","1 night or over","Domestic country","Females","654,769",""
"2016","Austria","Number","1 night or over","All countries of the world","Males","2,764,390",""
"2016","Austria","Number","1 night or over","All countries of the world","Females","2,896,703",""
"2016","Austria","Percentage of total population","1 night or over","Domestic country","Males","19.68",""
"2016","Austria","Percentage of total population","1 night or over","Domestic country","Females","17.37",""
"2016","Austria","Percentage of total population","1 night or over","All countries of the world","Males","76.72",""
"2016","Austria","Percentage of total population","1 night or over","All countries of the world","Females","76.84",""
"2016","Poland","Number","1 night or over","Domestic country","Males","6,029,511",""
"2016","Poland","Number","1 night or over","Domestic country","Females","6,823,815",""
"2016","Poland","Number","1 night or over","All countries of the world","Males","8,798,719",""
"2016","Poland","Number","1 night or over","All countries of the world","Females","9,576,490",""
"2016","Poland","Percentage of total population","1 night or over","Domestic country","Males","39.48",""
"2016","Poland","Percentage of total population","1 night or over","Domestic country","Females","39.89",""
"2016","Poland","Percentage of total population","1 night or over","All countries of the world","Males","57.61",""
"2016","Poland","Percentage of total population","1 night or over","All countries of the world","Females","55.98",""
"2016","Portugal","Number","1 night or over","Domestic country","Males","1,308,821",""
"2016","Portugal","Number","1 night or over","Domestic country","Females","1,526,920",""
"2016","Portugal","Number","1 night or over","All countries of the world","Males","1,758,967",""
"2016","Portugal","Number","1 night or over","All countries of the world","Females","2,008,984",""
"2016","Portugal","Percentage of total population","1 night or over","Domestic country","Males","31.51",""
"2016","Portugal","Percentage of total population","1 night or over","Domestic country","Females","32.24",""
"2016","Portugal","Percentage of total population","1 night or over","All countries of the world","Males","42.35",""
"2016","Portugal","Percentage of total population","1 night or over","All countries of the world","Females","42.42",""
"2016","Romania","Number","1 night or over","Domestic country","Males","1,914,032",""
"2016","Romania","Number","1 night or over","Domestic country","Females","1,785,377",""
"2016","Romania","Number","1 night or over","All countries of the world","Males","2,041,208",""
"2016","Romania","Number","1 night or over","All countries of the world","Females","1,919,795",""
"2016","Romania","Percentage of total population","1 night or over","Domestic country","Males","23.96",""
"2016","Romania","Percentage of total population","1 night or over","Domestic country","Females","20.99",""
"2016","Romania","Percentage of total population","1 night or over","All countries of the world","Males","25.55",""
"2016","Romania","Percentage of total population","1 night or over","All countries of the world","Females","22.57",""
"2016","Slovenia","Number","1 night or over","Domestic country","Males","104,057",""
"2016","Slovenia","Number","1 night or over","Domestic country","Females","120,995",""
"2016","Slovenia","Number","1 night or over","All countries of the world","Males","590,625",""
"2016","Slovenia","Number","1 night or over","All countries of the world","Females","579,749",""
"2016","Slovenia","Percentage of total population","1 night or over","Domestic country","Males","11.99",""
"2016","Slovenia","Percentage of total population","1 night or over","Domestic country","Females","13.6",""
"2016","Slovenia","Percentage of total population","1 night or over","All countries of the world","Males","68.05",""
"2016","Slovenia","Percentage of total population","1 night or over","All countries of the world","Females","65.17",""
"2016","Slovakia","Number","1 night or over","Domestic country","Males","779,336",""
"2016","Slovakia","Number","1 night or over","Domestic country","Females","744,438",""
"2016","Slovakia","Number","1 night or over","All countries of the world","Males","1,522,717",""
"2016","Slovakia","Number","1 night or over","All countries of the world","Females","1,516,495",""
"2016","Slovakia","Percentage of total population","1 night or over","Domestic country","Males","35.09",""
"2016","Slovakia","Percentage of total population","1 night or over","Domestic country","Females","31.35",""
"2016","Slovakia","Percentage of total population","1 night or over","All countries of the world","Males","68.57",""
"2016","Slovakia","Percentage of total population","1 night or over","All countries of the world","Females","63.87",""
"2016","Finland","Number","1 night or over","Domestic country","Males","694,069",""
"2016","Finland","Number","1 night or over","Domestic country","Females","633,893",""
"2016","Finland","Number","1 night or over","All countries of the world","Males","2,028,904",""
"2016","Finland","Number","1 night or over","All countries of the world","Females","2,050,683",""
"2016","Finland","Percentage of total population","1 night or over","Domestic country","Males","31.44",""
"2016","Finland","Percentage of total population","1 night or over","Domestic country","Females","28.13",""
"2016","Finland","Percentage of total population","1 night or over","All countries of the world","Males","91.91",""
"2016","Finland","Percentage of total population","1 night or over","All countries of the world","Females","91",""
"2016","Sweden","Number","1 night or over","Domestic country","Males","1,125,835",""
"2016","Sweden","Number","1 night or over","Domestic country","Females","1,198,391",""
"2016","Sweden","Number","1 night or over","All countries of the world","Males","3,221,438",""
"2016","Sweden","Number","1 night or over","All countries of the world","Females","3,266,447",""
"2016","Sweden","Percentage of total population","1 night or over","Domestic country","Males","27.29",""
"2016","Sweden","Percentage of total population","1 night or over","Domestic country","Females","29.16",""
"2016","Sweden","Percentage of total population","1 night or over","All countries of the world","Males","78.1",""
"2016","Sweden","Percentage of total population","1 night or over","All countries of the world","Females","79.49",""
"2017","Belgium","Number","1 night or over","Domestic country","Males","312,025","b"
"2017","Belgium","Number","1 night or over","Domestic country","Females","318,960","b"
"2017","Belgium","Number","1 night or over","All countries of the world","Males","2,867,770","b"
"2017","Belgium","Number","1 night or over","All countries of the world","Females","2,970,806","b"
"2017","Belgium","Percentage of total population","1 night or over","Domestic country","Males","7.03","b"
"2017","Belgium","Percentage of total population","1 night or over","Domestic country","Females","6.97","b"
"2017","Belgium","Percentage of total population","1 night or over","All countries of the world","Males","64.64","b"
"2017","Belgium","Percentage of total population","1 night or over","All countries of the world","Females","64.94","b"
"2017","Bulgaria","Number","1 night or over","Domestic country","Males","934,396",""
"2017","Bulgaria","Number","1 night or over","Domestic country","Females","886,634",""
"2017","Bulgaria","Number","1 night or over","All countries of the world","Males","1,079,496",""
"2017","Bulgaria","Number","1 night or over","All countries of the world","Females","1,047,973",""
"2017","Bulgaria","Percentage of total population","1 night or over","Domestic country","Males","32.32",""
"2017","Bulgaria","Percentage of total population","1 night or over","Domestic country","Females","27.39",""
"2017","Bulgaria","Percentage of total population","1 night or over","All countries of the world","Males","37.34",""
"2017","Bulgaria","Percentage of total population","1 night or over","All countries of the world","Females","32.38",""
"2017","Czechia","Number","1 night or over","Domestic country","Males","1,708,520",""
"2017","Czechia","Number","1 night or over","Domestic country","Females","1,752,286",""
"2017","Czechia","Number","1 night or over","All countries of the world","Males","3,605,583",""
"2017","Czechia","Number","1 night or over","All countries of the world","Females","3,678,514",""
"2017","Czechia","Percentage of total population","1 night or over","Domestic country","Males","39.2",""
"2017","Czechia","Percentage of total population","1 night or over","Domestic country","Females","38.31",""
"2017","Czechia","Percentage of total population","1 night or over","All countries of the world","Males","82.74",""
"2017","Czechia","Percentage of total population","1 night or over","All countries of the world","Females","80.42",""
"2017","Denmark","Number","1 night or over","Domestic country","Males","630,364","e"
"2017","Denmark","Number","1 night or over","Domestic country","Females","638,703","e"
"2017","Denmark","Number","1 night or over","All countries of the world","Males","1,663,324","e"
"2017","Denmark","Number","1 night or over","All countries of the world","Females","1,741,554","e"
"2017","Denmark","Percentage of total population","1 night or over","Domestic country","Males","26.37","e"
"2017","Denmark","Percentage of total population","1 night or over","Domestic country","Females","26.14","e"
"2017","Denmark","Percentage of total population","1 night or over","All countries of the world","Males","69.58","e"
"2017","Denmark","Percentage of total population","1 night or over","All countries of the world","Females","71.28","e"
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic country","Males","6,994,607",""
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic country","Females","6,685,440",""
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","All countries of the world","Males","25,390,731",""
"2017","Germany (until 1990 former territory of the FRG)","Number","1 night or over","All countries of the world","Females","26,316,516",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Domestic country","Males","19.97",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Domestic country","Females","18.34",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","All countries of the world","Males","72.51",""
"2017","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","All countries of the world","Females","72.19",""
"2017","Estonia","Number","1 night or over","Domestic country","Males","121,112",""
"2017","Estonia","Number","1 night or over","Domestic country","Females","120,967",""
"2017","Estonia","Number","1 night or over","All countries of the world","Males","331,693",""
"2017","Estonia","Number","1 night or over","All countries of the world","Females","414,364",""
"2017","Estonia","Percentage of total population","1 night or over","Domestic country","Males","23.85",""
"2017","Estonia","Percentage of total population","1 night or over","Domestic country","Females","20.36",""
"2017","Estonia","Percentage of total population","1 night or over","All countries of the world","Males","65.31",""
"2017","Estonia","Percentage of total population","1 night or over","All countries of the world","Females","69.74",""
"2017","Ireland","Number","1 night or over","Domestic country","Males","356,048",""
"2017","Ireland","Number","1 night or over","Domestic country","Females","356,556",""
"2017","Ireland","Number","1 night or over","All countries of the world","Males","1,349,442",""
"2017","Ireland","Number","1 night or over","All countries of the world","Females","1,483,689",""
"2017","Ireland","Percentage of total population","1 night or over","Domestic country","Males","18.98",""
"2017","Ireland","Percentage of total population","1 night or over","Domestic country","Females","18.35",""
"2017","Ireland","Percentage of total population","1 night or over","All countries of the world","Males","71.95",""
"2017","Ireland","Percentage of total population","1 night or over","All countries of the world","Females","76.37",""
"2017","Greece","Number","1 night or over","Domestic country","Males","1,463,053",""
"2017","Greece","Number","1 night or over","Domestic country","Females","1,610,517",""
"2017","Greece","Number","1 night or over","All countries of the world","Males","1,693,141",""
"2017","Greece","Number","1 night or over","All countries of the world","Females","1,899,423",""
"2017","Greece","Percentage of total population","1 night or over","Domestic country","Males","33.56",""
"2017","Greece","Percentage of total population","1 night or over","Domestic country","Females","33.78",""
"2017","Greece","Percentage of total population","1 night or over","All countries of the world","Males","38.84",""
"2017","Greece","Percentage of total population","1 night or over","All countries of the world","Females","39.84",""
"2017","Spain","Number","1 night or over","Domestic country","Males","8,446,661",""
"2017","Spain","Number","1 night or over","Domestic country","Females","8,545,945",""
"2017","Spain","Number","1 night or over","All countries of the world","Males","12,514,631",""
"2017","Spain","Number","1 night or over","All countries of the world","Females","13,150,888",""
"2017","Spain","Percentage of total population","1 night or over","Domestic country","Males","43.79",""
"2017","Spain","Percentage of total population","1 night or over","Domestic country","Females","43.14",""
"2017","Spain","Percentage of total population","1 night or over","All countries of the world","Males","64.89",""
"2017","Spain","Percentage of total population","1 night or over","All countries of the world","Females","66.38",""
"2017","France","Number","1 night or over","Domestic country","Males","12,172,893",""
"2017","France","Number","1 night or over","Domestic country","Females","13,319,292",""
"2017","France","Number","1 night or over","All countries of the world","Males","18,455,713",""
"2017","France","Number","1 night or over","All countries of the world","Females","20,239,999",""
"2017","France","Percentage of total population","1 night or over","Domestic country","Males","48.44",""
"2017","France","Percentage of total population","1 night or over","Domestic country","Females","48.77",""
"2017","France","Percentage of total population","1 night or over","All countries of the world","Males","73.44",""
"2017","France","Percentage of total population","1 night or over","All countries of the world","Females","74.11",""
"2017","Croatia","Number","1 night or over","Domestic country","Males","454,765",""
"2017","Croatia","Number","1 night or over","Domestic country","Females","449,232",""
"2017","Croatia","Number","1 night or over","All countries of the world","Males","800,664",""
"2017","Croatia","Number","1 night or over","All countries of the world","Females","764,320",""
"2017","Croatia","Percentage of total population","1 night or over","Domestic country","Males","23.92",""
"2017","Croatia","Percentage of total population","1 night or over","Domestic country","Females","25.94",""
"2017","Croatia","Percentage of total population","1 night or over","All countries of the world","Males","42.12",""
"2017","Croatia","Percentage of total population","1 night or over","All countries of the world","Females","44.14",""
"2017","Italy","Number","1 night or over","Domestic country","Males","6,397,415",""
"2017","Italy","Number","1 night or over","Domestic country","Females","6,747,957",""
"2017","Italy","Number","1 night or over","All countries of the world","Males","10,531,101",""
"2017","Italy","Number","1 night or over","All countries of the world","Females","11,009,591",""
"2017","Italy","Percentage of total population","1 night or over","Domestic country","Males","25.51",""
"2017","Italy","Percentage of total population","1 night or over","Domestic country","Females","25.03",""
"2017","Italy","Percentage of total population","1 night or over","All countries of the world","Males","41.99",""
"2017","Italy","Percentage of total population","1 night or over","All countries of the world","Females","40.84",""
"2017","Cyprus","Number","1 night or over","Domestic country","Males","82,352","e"
"2017","Cyprus","Number","1 night or over","Domestic country","Females","87,810","e"
"2017","Cyprus","Number","1 night or over","All countries of the world","Males","232,752","e"
"2017","Cyprus","Number","1 night or over","All countries of the world","Females","259,031","e"
"2017","Cyprus","Percentage of total population","1 night or over","Domestic country","Males","23.65","e"
"2017","Cyprus","Percentage of total population","1 night or over","Domestic country","Females","23.65","e"
"2017","Cyprus","Percentage of total population","1 night or over","All countries of the world","Males","66.84","e"
"2017","Cyprus","Percentage of total population","1 night or over","All countries of the world","Females","69.76","e"
"2017","Latvia","Number","1 night or over","Domestic country","Males","186,111",""
"2017","Latvia","Number","1 night or over","Domestic country","Females","202,132",""
"2017","Latvia","Number","1 night or over","All countries of the world","Males","431,837",""
"2017","Latvia","Number","1 night or over","All countries of the world","Females","498,982",""
"2017","Latvia","Percentage of total population","1 night or over","Domestic country","Males","43.1",""
"2017","Latvia","Percentage of total population","1 night or over","Domestic country","Females","40.51",""
"2017","Latvia","Percentage of total population","1 night or over","All countries of the world","Males","100",""
"2017","Latvia","Percentage of total population","1 night or over","All countries of the world","Females","100",""
"2017","Lithuania","Number","1 night or over","Domestic country","Males","324,680",""
"2017","Lithuania","Number","1 night or over","Domestic country","Females","353,400",""
"2017","Lithuania","Number","1 night or over","All countries of the world","Males","644,764",""
"2017","Lithuania","Number","1 night or over","All countries of the world","Females","754,515",""
"2017","Lithuania","Percentage of total population","1 night or over","Domestic country","Males","29.63",""
"2017","Lithuania","Percentage of total population","1 night or over","Domestic country","Females","26.57",""
"2017","Lithuania","Percentage of total population","1 night or over","All countries of the world","Males","58.84",""
"2017","Lithuania","Percentage of total population","1 night or over","All countries of the world","Females","56.73",""
"2017","Luxembourg","Number","1 night or over","Domestic country","Males",":","c"
"2017","Luxembourg","Number","1 night or over","Domestic country","Females",":","c"
"2017","Luxembourg","Number","1 night or over","All countries of the world","Males","202,990",""
"2017","Luxembourg","Number","1 night or over","All countries of the world","Females","198,810",""
"2017","Luxembourg","Percentage of total population","1 night or over","Domestic country","Males",":","c"
"2017","Luxembourg","Percentage of total population","1 night or over","Domestic country","Females",":","c"
"2017","Luxembourg","Percentage of total population","1 night or over","All countries of the world","Males","82.09",""
"2017","Luxembourg","Percentage of total population","1 night or over","All countries of the world","Females","80.42",""
"2017","Hungary","Number","1 night or over","Domestic country","Males","1,300,309",""
"2017","Hungary","Number","1 night or over","Domestic country","Females","1,457,475",""
"2017","Hungary","Number","1 night or over","All countries of the world","Males","2,282,319",""
"2017","Hungary","Number","1 night or over","All countries of the world","Females","2,509,022",""
"2017","Hungary","Percentage of total population","1 night or over","Domestic country","Males","32.62",""
"2017","Hungary","Percentage of total population","1 night or over","Domestic country","Females","32.57",""
"2017","Hungary","Percentage of total population","1 night or over","All countries of the world","Males","57.26",""
"2017","Hungary","Percentage of total population","1 night or over","All countries of the world","Females","56.08",""
"2017","Malta","Number","1 night or over","Domestic country","Males","30,032",""
"2017","Malta","Number","1 night or over","Domestic country","Females","24,319",""
"2017","Malta","Number","1 night or over","All countries of the world","Males","130,262",""
"2017","Malta","Number","1 night or over","All countries of the world","Females","120,924",""
"2017","Malta","Percentage of total population","1 night or over","Domestic country","Males","15.19",""
"2017","Malta","Percentage of total population","1 night or over","Domestic country","Females","12.49",""
"2017","Malta","Percentage of total population","1 night or over","All countries of the world","Males","65.89",""
"2017","Malta","Percentage of total population","1 night or over","All countries of the world","Females","62.09",""
"2017","Netherlands","Number","1 night or over","Domestic country","Males","1,410,428",""
"2017","Netherlands","Number","1 night or over","Domestic country","Females","1,596,373",""
"2017","Netherlands","Number","1 night or over","All countries of the world","Males","5,842,775",""
"2017","Netherlands","Number","1 night or over","All countries of the world","Females","6,197,231",""
"2017","Netherlands","Percentage of total population","1 night or over","Domestic country","Males","20.36",""
"2017","Netherlands","Percentage of total population","1 night or over","Domestic country","Females","22.33",""
"2017","Netherlands","Percentage of total population","1 night or over","All countries of the world","Males","84.34",""
"2017","Netherlands","Percentage of total population","1 night or over","All countries of the world","Females","86.67",""
"2017","Austria","Number","1 night or over","Domestic country","Males","641,437",""
"2017","Austria","Number","1 night or over","Domestic country","Females","662,971",""
"2017","Austria","Number","1 night or over","All countries of the world","Males","2,757,963",""
"2017","Austria","Number","1 night or over","All countries of the world","Females","2,910,398",""
"2017","Austria","Percentage of total population","1 night or over","Domestic country","Males","17.76",""
"2017","Austria","Percentage of total population","1 night or over","Domestic country","Females","17.5",""
"2017","Austria","Percentage of total population","1 night or over","All countries of the world","Males","76.38",""
"2017","Austria","Percentage of total population","1 night or over","All countries of the world","Females","76.84",""
"2017","Poland","Number","1 night or over","Domestic country","Males","6,143,697",""
"2017","Poland","Number","1 night or over","Domestic country","Females","7,184,489",""
"2017","Poland","Number","1 night or over","All countries of the world","Males","9,124,692",""
"2017","Poland","Number","1 night or over","All countries of the world","Females","10,055,360",""
"2017","Poland","Percentage of total population","1 night or over","Domestic country","Males","40.3",""
"2017","Poland","Percentage of total population","1 night or over","Domestic country","Females","41.93",""
"2017","Poland","Percentage of total population","1 night or over","All countries of the world","Males","59.86",""
"2017","Poland","Percentage of total population","1 night or over","All countries of the world","Females","58.68",""
"2017","Portugal","Number","1 night or over","Domestic country","Males","1,238,992",""
"2017","Portugal","Number","1 night or over","Domestic country","Females","1,467,674",""
"2017","Portugal","Number","1 night or over","All countries of the world","Males","1,720,735",""
"2017","Portugal","Number","1 night or over","All countries of the world","Females","1,992,249",""
"2017","Portugal","Percentage of total population","1 night or over","Domestic country","Males","30.19",""
"2017","Portugal","Percentage of total population","1 night or over","Domestic country","Females","31.29",""
"2017","Portugal","Percentage of total population","1 night or over","All countries of the world","Males","41.93",""
"2017","Portugal","Percentage of total population","1 night or over","All countries of the world","Females","42.47",""
"2017","Romania","Number","1 night or over","Domestic country","Males","2,121,131",""
"2017","Romania","Number","1 night or over","Domestic country","Females","1,976,632",""
"2017","Romania","Number","1 night or over","All countries of the world","Males","2,265,428",""
"2017","Romania","Number","1 night or over","All countries of the world","Females","2,115,099",""
"2017","Romania","Percentage of total population","1 night or over","Domestic country","Males","26.79",""
"2017","Romania","Percentage of total population","1 night or over","Domestic country","Females","23.38",""
"2017","Romania","Percentage of total population","1 night or over","All countries of the world","Males","28.62",""
"2017","Romania","Percentage of total population","1 night or over","All countries of the world","Females","25.02",""
"2017","Slovenia","Number","1 night or over","Domestic country","Males","96,492",""
"2017","Slovenia","Number","1 night or over","Domestic country","Females","88,254",""
"2017","Slovenia","Number","1 night or over","All countries of the world","Males","554,513",""
"2017","Slovenia","Number","1 night or over","All countries of the world","Females","597,841",""
"2017","Slovenia","Percentage of total population","1 night or over","Domestic country","Males","11.14",""
"2017","Slovenia","Percentage of total population","1 night or over","Domestic country","Females","9.92",""
"2017","Slovenia","Percentage of total population","1 night or over","All countries of the world","Males","64.01",""
"2017","Slovenia","Percentage of total population","1 night or over","All countries of the world","Females","67.22",""
"2017","Slovakia","Number","1 night or over","Domestic country","Males","741,380",""
"2017","Slovakia","Number","1 night or over","Domestic country","Females","833,185",""
"2017","Slovakia","Number","1 night or over","All countries of the world","Males","1,551,485",""
"2017","Slovakia","Number","1 night or over","All countries of the world","Females","1,694,778",""
"2017","Slovakia","Percentage of total population","1 night or over","Domestic country","Males","33.39",""
"2017","Slovakia","Percentage of total population","1 night or over","Domestic country","Females","35.12",""
"2017","Slovakia","Percentage of total population","1 night or over","All countries of the world","Males","69.88",""
"2017","Slovakia","Percentage of total population","1 night or over","All countries of the world","Females","71.45",""
"2017","Finland","Number","1 night or over","Domestic country","Males","607,251",""
"2017","Finland","Number","1 night or over","Domestic country","Females","656,800",""
"2017","Finland","Number","1 night or over","All countries of the world","Males","2,029,081",""
"2017","Finland","Number","1 night or over","All countries of the world","Females","2,057,558",""
"2017","Finland","Percentage of total population","1 night or over","Domestic country","Males","27.37",""
"2017","Finland","Percentage of total population","1 night or over","Domestic country","Females","29.11",""
"2017","Finland","Percentage of total population","1 night or over","All countries of the world","Males","91.46",""
"2017","Finland","Percentage of total population","1 night or over","All countries of the world","Females","91.19",""
"2017","Sweden","Number","1 night or over","Domestic country","Males","764,728",""
"2017","Sweden","Number","1 night or over","Domestic country","Females","651,425",""
"2017","Sweden","Number","1 night or over","All countries of the world","Males","3,009,552",""
"2017","Sweden","Number","1 night or over","All countries of the world","Females","3,038,974",""
"2017","Sweden","Percentage of total population","1 night or over","Domestic country","Males","20.37",""
"2017","Sweden","Percentage of total population","1 night or over","Domestic country","Females","17.93",""
"2017","Sweden","Percentage of total population","1 night or over","All countries of the world","Males","80.18",""
"2017","Sweden","Percentage of total population","1 night or over","All countries of the world","Females","83.64",""
"2018","Belgium","Number","1 night or over","Domestic country","Males","294,767",""
"2018","Belgium","Number","1 night or over","Domestic country","Females","339,985",""
"2018","Belgium","Number","1 night or over","All countries of the world","Males","2,952,556",""
"2018","Belgium","Number","1 night or over","All countries of the world","Females","3,112,652",""
"2018","Belgium","Percentage of total population","1 night or over","Domestic country","Males","6.71",""
"2018","Belgium","Percentage of total population","1 night or over","Domestic country","Females","7.44",""
"2018","Belgium","Percentage of total population","1 night or over","All countries of the world","Males","67.26",""
"2018","Belgium","Percentage of total population","1 night or over","All countries of the world","Females","68.12",""
"2018","Bulgaria","Number","1 night or over","Domestic country","Males","831,042",""
"2018","Bulgaria","Number","1 night or over","Domestic country","Females","857,316",""
"2018","Bulgaria","Number","1 night or over","All countries of the world","Males","1,006,435",""
"2018","Bulgaria","Number","1 night or over","All countries of the world","Females","1,060,912",""
"2018","Bulgaria","Percentage of total population","1 night or over","Domestic country","Males","28.93",""
"2018","Bulgaria","Percentage of total population","1 night or over","Domestic country","Females","26.45",""
"2018","Bulgaria","Percentage of total population","1 night or over","All countries of the world","Males","35.04",""
"2018","Bulgaria","Percentage of total population","1 night or over","All countries of the world","Females","32.73",""
"2018","Czechia","Number","1 night or over","Domestic country","Males","1,497,768",""
"2018","Czechia","Number","1 night or over","Domestic country","Females","1,593,397",""
"2018","Czechia","Number","1 night or over","All countries of the world","Males","3,455,973",""
"2018","Czechia","Number","1 night or over","All countries of the world","Females","3,539,253",""
"2018","Czechia","Percentage of total population","1 night or over","Domestic country","Males","34.22",""
"2018","Czechia","Percentage of total population","1 night or over","Domestic country","Females","34.79",""
"2018","Czechia","Percentage of total population","1 night or over","All countries of the world","Males","78.97",""
"2018","Czechia","Percentage of total population","1 night or over","All countries of the world","Females","77.27",""
"2018","Denmark","Number","1 night or over","Domestic country","Males","581,867","e"
"2018","Denmark","Number","1 night or over","Domestic country","Females","655,601","e"
"2018","Denmark","Number","1 night or over","All countries of the world","Males","1,622,746","e"
"2018","Denmark","Number","1 night or over","All countries of the world","Females","1,777,936","e"
"2018","Denmark","Percentage of total population","1 night or over","Domestic country","Males","24.19","e"
"2018","Denmark","Percentage of total population","1 night or over","Domestic country","Females","26.67","e"
"2018","Denmark","Percentage of total population","1 night or over","All countries of the world","Males","67.47","e"
"2018","Denmark","Percentage of total population","1 night or over","All countries of the world","Females","72.33","e"
"2018","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic country","Males","5,694,394",""
"2018","Germany (until 1990 former territory of the FRG)","Number","1 night or over","Domestic country","Females","6,660,561",""
"2018","Germany (until 1990 former territory of the FRG)","Number","1 night or over","All countries of the world","Males","26,301,520",""
"2018","Germany (until 1990 former territory of the FRG)","Number","1 night or over","All countries of the world","Females","27,644,139",""
"2018","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Domestic country","Males","16.22",""
"2018","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","Domestic country","Females","18.24",""
"2018","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","All countries of the world","Males","74.93",""
"2018","Germany (until 1990 former territory of the FRG)","Percentage of total population","1 night or over","All countries of the world","Females","75.7",""
"2018","Estonia","Number","1 night or over","Domestic country","Males","98,314",""
"2018","Estonia","Number","1 night or over","Domestic country","Females","92,261",""
"2018","Estonia","Number","1 night or over","All countries of the world","Males","419,278",""
"2018","Estonia","Number","1 night or over","All countries of the world","Females","458,076",""
"2018","Estonia","Percentage of total population","1 night or over","Domestic country","Males","19.26",""
"2018","Estonia","Percentage of total population","1 night or over","Domestic country","Females","15.55",""
"2018","Estonia","Percentage of total population","1 night or over","All countries of the world","Males","82.15",""
"2018","Estonia","Percentage of total population","1 night or over","All countries of the world","Females","77.18",""
"2018","Ireland","Number","1 night or over","Domestic country","Males","284,911",""
"2018","Ireland","Number","1 night or over","Domestic country","Females","296,122",""
"2018","Ireland","Number","1 night or over","All countries of the world","Males","1,399,466",""
"2018","Ireland","Number","1 night or over","All countries of the world","Females","1,494,707",""
"2018","Ireland","Percentage of total population","1 night or over","Domestic country","Males","14.96",""
"2018","Ireland","Percentage of total population","1 night or over","Domestic country","Females","15.01",""
"2018","Ireland","Percentage of total population","1 night or over","All countries of the world","Males","73.49",""
"2018","Ireland","Percentage of total population","1 night or over","All countries of the world","Females","75.76",""
"2018","Greece","Number","1 night or over","Domestic country","Males","1,566,086",""
"2018","Greece","Number","1 night or over","Domestic country","Females","1,683,526",""
"2018","Greece","Number","1 night or over","All countries of the world","Males","1,881,755",""
"2018","Greece","Number","1 night or over","All countries of the world","Females","2,034,094",""
"2018","Greece","Percentage of total population","1 night or over","Domestic country","Males","35.79",""
"2018","Greece","Percentage of total population","1 night or over","Domestic country","Females","35.28",""
"2018","Greece","Percentage of total population","1 night or over","All countries of the world","Males","43.01",""
"2018","Greece","Percentage of total population","1 night or over","All countries of the world","Females","42.63",""
"2018","Spain","Number","1 night or over","Domestic country","Males","8,342,453",""
"2018","Spain","Number","1 night or over","Domestic country","Females","8,605,768",""
"2018","Spain","Number","1 night or over","All countries of the world","Males","13,072,932",""
